emotion_id,count,created_at,updated_at,tv_show_name,tv_show_id,user_id
3,3,2016-08-19 14:22:48,2016-11-23 10:52:42,Penny Dreadful,265766,5449324
7,2,2016-12-04 12:10:43,2016-12-04 20:05:25,Penny Dreadful,265766,5449324
1,0,2021-03-07 20:48:19,2021-03-07 20:48:22,Attack on Titan,267440,5449324
3,1,2021-03-07 20:51:57,2021-03-07 20:51:57,Attack on Titan,267440,5449324
8,1,2021-03-07 20:49:17,2021-03-07 20:49:17,Attack on Titan,267440,5449324
1,5,2017-08-22 22:14:06,2019-01-04 04:09:41,The Fosters (2013),267907,5449324
3,2,2017-08-25 05:58:04,2017-08-25 08:31:06,The Fosters (2013),267907,5449324
1,3,2017-05-06 12:18:28,2017-05-06 23:20:22,Sense8,268156,5449324
3,12,2016-08-19 14:22:48,2018-06-09 14:52:35,Sense8,268156,5449324
6,1,2017-05-06 10:17:04,2017-05-06 10:17:04,Sense8,268156,5449324
3,1,2016-08-19 14:22:48,2016-08-19 14:22:48,The Jungle Bunch,268773,5449324
1,2,2019-03-14 16:10:05,2019-03-14 17:03:06,Reign (2013),269602,5449324
3,0,2019-03-14 16:10:00,2019-03-14 16:10:05,Reign (2013),269602,5449324
8,1,2019-03-14 17:52:31,2019-03-14 17:52:31,Reign (2013),269602,5449324
1,3,2016-09-07 19:48:04,2016-09-07 19:48:56,Hostages (US),269642,5449324
2,3,2016-09-07 19:48:14,2016-09-07 19:48:35,Hostages (US),269642,5449324
3,7,2016-09-07 19:47:57,2016-09-07 19:48:47,Hostages (US),269642,5449324
4,0,2016-09-07 19:48:36,2016-09-07 19:48:40,Hostages (US),269642,5449324
6,2,2016-09-07 19:48:28,2016-09-07 19:48:56,Hostages (US),269642,5449324
1,1,2016-08-25 14:16:10,2016-08-25 14:16:10,Pokémon: Origins,273616,5449324
3,3,2016-08-25 03:37:18,2016-08-25 14:16:03,Pokémon: Origins,273616,5449324
1,2,2016-10-04 18:58:18,2016-10-04 18:59:02,Studio Bagel,274237,5449324
2,2,2016-10-04 18:58:10,2016-10-04 18:58:58,Studio Bagel,274237,5449324
3,3,2016-08-19 14:22:48,2016-10-04 18:58:43,Studio Bagel,274237,5449324
7,2,2016-10-04 18:58:24,2017-06-20 02:22:39,Studio Bagel,274237,5449324
1,5,2016-09-15 19:25:22,2016-11-18 19:35:38,Salem,274897,5449324
2,2,2016-09-15 10:13:04,2016-09-21 17:09:18,Salem,274897,5449324
3,26,2016-09-14 21:48:16,2017-05-08 23:08:17,Salem,274897,5449324
6,2,2016-09-15 10:13:03,2016-11-18 21:20:08,Salem,274897,5449324
7,1,2017-03-06 23:44:46,2017-03-06 23:44:46,Salem,274897,5449324
2,1,2017-06-03 14:18:59,2017-06-03 14:18:59,Rick and Morty,275274,5449324
3,8,2017-06-02 21:03:04,2017-06-04 22:35:38,Rick and Morty,275274,5449324
6,3,2017-06-03 15:37:16,2017-06-04 21:24:07,Rick and Morty,275274,5449324
1,1,2017-04-30 00:17:54,2017-05-01 01:42:54,Faking It (2014),277169,5449324
2,1,2017-04-30 00:17:58,2017-04-30 00:17:58,Faking It (2014),277169,5449324
3,5,2017-04-29 23:56:14,2017-04-30 21:05:16,Faking It (2014),277169,5449324
1,12,2016-09-03 14:59:53,2016-09-03 15:04:58,The Wakos,277455,5449324
2,24,2016-09-03 14:59:35,2016-09-03 15:04:55,The Wakos,277455,5449324
3,13,2016-09-03 14:59:32,2022-05-13 13:50:33,The Wakos,277455,5449324
4,0,2016-09-03 15:01:02,2016-09-03 15:01:02,The Wakos,277455,5449324
6,0,2016-09-03 15:01:00,2016-09-03 15:01:02,The Wakos,277455,5449324
1,1,2016-08-19 14:22:48,2016-08-19 14:22:48,Rosie (2011),279215,5449324
2,1,2016-08-19 14:22:48,2016-08-19 14:22:48,Rosie (2011),279215,5449324
3,3,2016-08-19 14:22:48,2016-08-19 14:22:48,Rosie (2011),279215,5449324
1,4,2016-08-19 14:22:48,2016-10-08 21:11:03,iZombie,281470,5449324
2,7,2016-08-19 14:22:48,2016-10-08 17:34:36,iZombie,281470,5449324
3,14,2016-08-19 14:22:48,2016-10-10 05:30:01,iZombie,281470,5449324
6,4,2016-09-23 14:38:46,2016-10-08 23:48:43,iZombie,281470,5449324
7,1,2016-10-08 19:19:35,2016-10-08 19:19:35,iZombie,281470,5449324
1,9,2016-08-19 14:22:48,2016-08-19 14:22:48,Forever (2014),281535,5449324
2,6,2016-08-19 14:22:48,2016-08-19 14:22:48,Forever (2014),281535,5449324
3,7,2016-08-19 14:22:48,2016-08-19 14:22:48,Forever (2014),281535,5449324
1,4,2019-01-27 20:52:47,2019-01-28 19:29:38,Unbreakable Kimmy Schmidt,281593,5449324
2,1,2017-05-22 18:00:42,2017-05-22 18:00:42,Unbreakable Kimmy Schmidt,281593,5449324
3,0,2019-01-27 20:52:27,2019-01-27 20:52:47,Unbreakable Kimmy Schmidt,281593,5449324
8,2,2019-01-27 21:21:17,2019-01-28 20:02:33,Unbreakable Kimmy Schmidt,281593,5449324
1,13,2016-08-19 14:22:48,2020-01-07 19:52:07,Jane the Virgin,281621,5449324
2,9,2016-08-19 14:22:48,2017-04-11 20:45:27,Jane the Virgin,281621,5449324
3,41,2016-08-19 14:22:48,2017-05-24 22:14:27,Jane the Virgin,281621,5449324
6,2,2016-09-19 19:27:33,2018-03-07 13:59:08,Jane the Virgin,281621,5449324
7,0,2016-09-19 19:27:33,2016-09-19 19:27:33,Jane the Virgin,281621,5449324
8,2,2019-05-03 19:34:10,2020-01-07 19:51:02,Jane the Virgin,281621,5449324
2,5,2018-04-22 15:35:28,2018-04-22 17:41:43,The Last Man on Earth,281622,5449324
3,0,2018-04-22 16:16:52,2018-04-22 16:16:53,The Last Man on Earth,281622,5449324
1,18,2016-08-19 14:22:48,2016-08-19 14:22:48,BoJack Horseman,282254,5449324
2,12,2016-08-19 14:22:48,2016-08-19 14:22:48,BoJack Horseman,282254,5449324
3,6,2016-08-19 14:22:48,2016-08-19 14:22:48,BoJack Horseman,282254,5449324
6,1,2016-08-19 14:22:48,2016-08-19 14:22:48,BoJack Horseman,282254,5449324
1,7,2016-08-19 14:22:48,2017-04-15 17:31:51,Grace and Frankie,282562,5449324
2,22,2016-08-19 14:22:48,2017-04-15 17:31:51,Grace and Frankie,282562,5449324
3,9,2016-08-19 14:22:48,2017-04-15 18:53:17,Grace and Frankie,282562,5449324
6,1,2016-08-19 14:22:48,2016-08-19 14:22:48,Grace and Frankie,282562,5449324
3,2,2017-05-29 16:35:22,2017-06-12 11:56:03,Narcos,282670,5449324
6,2,2017-06-01 21:22:19,2017-06-05 08:44:57,Narcos,282670,5449324
1,10,2016-08-19 14:22:48,2016-10-07 20:52:15,Assassination Classroom,283947,5449324
2,11,2016-08-19 14:22:48,2016-10-08 11:47:16,Assassination Classroom,283947,5449324
3,18,2016-08-19 14:22:48,2016-10-08 14:12:31,Assassination Classroom,283947,5449324
4,1,2016-10-08 13:06:44,2016-10-08 13:06:44,Assassination Classroom,283947,5449324
6,4,2016-10-05 20:39:44,2016-10-08 12:23:40,Assassination Classroom,283947,5449324
7,1,2016-10-03 18:56:08,2016-10-05 20:39:46,Assassination Classroom,283947,5449324
1,7,2019-07-19 01:19:16,2019-07-19 13:36:52,Marvel's Jessica Jones,284190,5449324
3,5,2017-10-30 01:15:29,2019-07-19 13:36:53,Marvel's Jessica Jones,284190,5449324
6,8,2019-07-18 23:01:59,2019-07-19 02:03:45,Marvel's Jessica Jones,284190,5449324
7,2,2019-07-19 01:19:29,2019-07-19 01:19:35,Marvel's Jessica Jones,284190,5449324
8,6,2019-07-18 23:01:59,2019-07-19 21:59:49,Marvel's Jessica Jones,284190,5449324
6,1,2016-08-22 17:49:37,2016-08-22 17:49:37,Lovesick,286126,5449324
2,1,2017-07-02 22:47:07,2017-07-02 22:47:07,Making A Scene With James Franco,286891,5449324
3,2,2017-07-02 03:20:50,2017-07-05 05:35:13,Making A Scene With James Franco,286891,5449324
1,3,2018-02-28 21:43:46,2018-03-02 17:40:05,American Crime Story,289108,5449324
3,3,2017-07-18 23:53:23,2018-03-02 17:40:05,American Crime Story,289108,5449324
4,1,2018-03-12 00:03:20,2018-03-12 00:03:20,American Crime Story,289108,5449324
6,1,2018-03-07 13:59:27,2018-03-07 13:59:27,American Crime Story,289108,5449324
3,2,2017-04-25 03:43:25,2017-04-25 22:46:29,Mr. Robot,289590,5449324
7,1,2017-04-26 01:16:46,2017-04-26 01:16:46,Mr. Robot,289590,5449324
1,1,2016-12-05 18:16:16,2016-12-05 18:16:16,The Adventures of Puss in Boots,290174,5449324
2,3,2016-12-05 17:12:15,2016-12-05 21:00:05,The Adventures of Puss in Boots,290174,5449324
3,1,2016-12-05 17:32:39,2016-12-05 20:59:52,The Adventures of Puss in Boots,290174,5449324
6,2,2016-12-05 20:59:58,2016-12-05 21:00:10,The Adventures of Puss in Boots,290174,5449324
1,4,2016-08-19 14:22:48,2016-08-19 14:22:48,Between,293194,5449324
3,7,2016-08-19 14:22:48,2016-08-19 14:22:48,Between,293194,5449324
6,1,2016-08-19 14:22:48,2016-08-19 14:22:48,Between,293194,5449324
1,2,2016-10-04 18:56:42,2016-10-04 20:07:51,Scream Queens,293302,5449324
2,5,2016-09-28 10:35:35,2016-10-04 10:32:07,Scream Queens,293302,5449324
3,13,2016-09-28 19:51:47,2017-05-03 11:12:36,Scream Queens,293302,5449324
6,2,2016-10-16 12:39:52,2016-12-01 10:20:59,Scream Queens,293302,5449324
7,1,2016-12-16 19:30:21,2016-12-16 19:30:21,Scream Queens,293302,5449324
1,7,2016-08-19 14:22:48,2019-07-16 21:00:31,Scream: The TV Series,294417,5449324
2,1,2016-08-19 14:22:48,2016-08-19 14:22:48,Scream: The TV Series,294417,5449324
3,20,2016-08-19 14:22:48,2019-07-16 01:45:35,Scream: The TV Series,294417,5449324
6,2,2019-07-29 06:40:22,2019-07-29 06:40:23,Scream: The TV Series,294417,5449324
7,2,2019-07-19 21:59:52,2019-07-19 21:59:53,Scream: The TV Series,294417,5449324
8,7,2019-07-16 20:30:52,2019-07-29 06:40:29,Scream: The TV Series,294417,5449324
3,4,2019-07-01 11:20:34,2019-07-01 13:59:34,Lucifer,295685,5449324
3,4,2016-08-19 14:22:48,2016-08-19 14:22:48,Shadowhunters,295837,5449324
6,1,2016-08-19 14:22:48,2016-08-19 14:22:48,Shadowhunters,295837,5449324
1,2,2016-10-16 22:09:06,2016-10-17 17:53:39,Glitch (2015),296550,5449324
3,4,2016-10-16 23:02:14,2016-10-17 19:00:41,Glitch (2015),296550,5449324
3,1,2017-06-14 22:06:15,2017-06-14 22:06:15,Westworld,296762,5449324
6,3,2018-07-05 15:46:21,2018-07-08 11:39:38,Westworld,296762,5449324
7,4,2016-10-10 19:36:51,2018-07-05 20:41:48,Westworld,296762,5449324
1,1,2021-01-23 12:08:51,2021-01-23 12:08:51,The Magicians (2015),299139,5449324
3,1,2021-01-23 12:10:46,2021-01-23 12:10:46,The Magicians (2015),299139,5449324
1,6,2016-08-19 14:22:48,2017-02-19 14:28:15,Project Mc²,299260,5449324
2,3,2016-08-19 14:22:48,2016-10-14 20:43:33,Project Mc²,299260,5449324
3,6,2016-08-19 14:22:48,2016-10-14 21:15:02,Project Mc²,299260,5449324
1,11,2019-07-20 20:53:22,2020-11-04 00:08:43,Call My Agent!,300247,5449324
3,8,2019-07-19 20:07:54,2020-11-03 22:05:17,Call My Agent!,300247,5449324
8,5,2019-07-28 04:58:08,2020-11-03 22:12:20,Call My Agent!,300247,5449324
1,3,2016-08-19 14:22:48,2016-08-19 14:22:48,Elise's Secret,300699,5449324
3,3,2016-08-19 14:22:48,2016-08-19 14:22:48,Elise's Secret,300699,5449324
1,3,2017-02-04 21:26:22,2017-04-15 20:46:40,Chewing Gum,301562,5449324
2,4,2017-02-04 21:26:28,2017-04-16 11:11:02,Chewing Gum,301562,5449324
3,5,2017-02-04 21:26:17,2017-04-16 23:13:58,Chewing Gum,301562,5449324
1,10,2017-04-23 00:20:07,2018-12-23 18:16:52,Skam,303786,5449324
2,4,2017-04-23 00:20:10,2017-05-07 14:02:31,Skam,303786,5449324
3,32,2017-04-23 00:00:22,2018-12-23 10:18:15,Skam,303786,5449324
4,0,2017-04-23 01:42:50,2017-04-23 01:42:53,Skam,303786,5449324
6,2,2017-04-24 18:44:54,2017-04-24 20:31:59,Skam,303786,5449324
8,0,2018-12-23 10:18:17,2018-12-23 10:18:18,Skam,303786,5449324
1,6,2017-03-05 01:20:25,2019-07-01 18:48:41,Slasher,305194,5449324
2,0,2017-03-05 01:20:24,2017-03-06 17:23:07,Slasher,305194,5449324
3,13,2017-03-04 02:44:31,2019-07-02 12:19:59,Slasher,305194,5449324
6,2,2019-06-25 15:02:05,2019-06-25 15:02:08,Slasher,305194,5449324
1,1,2016-10-18 21:39:19,2016-10-21 13:36:17,Stranger Things,305288,5449324
2,1,2016-10-18 21:39:30,2016-10-20 14:28:05,Stranger Things,305288,5449324
3,12,2016-10-19 18:07:27,2017-10-27 21:42:42,Stranger Things,305288,5449324
6,2,2019-07-21 17:45:19,2019-07-21 17:45:20,Stranger Things,305288,5449324
8,2,2019-07-21 17:45:22,2019-07-21 17:45:22,Stranger Things,305288,5449324
1,4,2016-08-19 14:22:48,2016-08-19 14:22:48,Love,305378,5449324
2,7,2016-08-19 14:22:48,2017-03-15 11:21:26,Love,305378,5449324
3,8,2016-08-19 14:22:48,2017-03-15 12:34:33,Love,305378,5449324
4,1,2017-03-15 11:21:26,2017-03-15 11:21:26,Love,305378,5449324
6,2,2016-08-19 14:22:48,2016-08-19 14:22:48,Love,305378,5449324
3,1,2019-03-09 16:59:08,2019-03-09 16:59:08,The Crown,305574,5449324
1,15,2017-02-22 17:36:06,2019-07-25 01:37:54,Big Little Lies,305719,5449324
3,9,2017-03-01 02:16:48,2019-07-25 01:37:55,Big Little Lies,305719,5449324
8,8,2019-07-02 12:19:08,2019-07-16 00:01:33,Big Little Lies,305719,5449324
1,3,2019-01-02 22:24:49,2019-01-03 03:28:44,A Series of Unfortunate Events,306304,5449324
3,14,2017-01-14 12:01:59,2019-01-02 23:18:05,A Series of Unfortunate Events,306304,5449324
1,2,2018-04-11 11:20:17,2018-04-12 10:16:18,You Me Her,309130,5449324
2,0,2018-04-12 10:16:15,2018-04-12 10:16:18,You Me Her,309130,5449324
1,1,2016-08-19 14:22:48,2016-08-19 14:22:48,Sam (2016),309835,5449324
3,1,2016-08-19 14:22:48,2016-08-19 14:22:48,Sam (2016),309835,5449324
1,7,2016-09-25 23:53:05,2016-09-25 23:56:13,,311269,5449324
2,8,2016-09-25 23:53:14,2016-09-25 23:56:04,,311269,5449324
3,18,2016-09-25 23:53:08,2016-09-25 23:56:22,,311269,5449324
6,9,2016-09-25 23:53:42,2016-09-25 23:56:04,,311269,5449324
7,1,2016-09-25 23:54:23,2016-09-25 23:56:16,,311269,5449324
1,0,2017-06-30 01:54:34,2017-06-30 01:54:37,,311312,5449324
7,1,2017-06-30 01:54:37,2017-06-30 01:54:37,,311312,5449324
1,4,2019-01-11 18:22:01,2019-09-29 09:53:58,The Good Place,311711,5449324
2,1,2017-09-24 12:32:30,2017-09-24 12:32:30,The Good Place,311711,5449324
3,4,2018-11-07 20:30:38,2019-01-26 12:51:45,The Good Place,311711,5449324
6,0,2018-10-26 21:59:51,2022-06-22 23:56:08,The Good Place,311711,5449324
7,4,2018-10-26 21:59:28,2022-06-22 23:56:09,The Good Place,311711,5449324
3,2,2016-10-08 11:01:25,2016-10-12 19:51:29,Timeless (2016),311713,5449324
6,1,2016-10-21 19:33:14,2016-10-21 19:33:14,Timeless (2016),311713,5449324
7,1,2016-11-15 18:19:00,2016-11-15 18:19:00,Timeless (2016),311713,5449324
3,3,2017-04-19 09:42:27,2017-05-28 23:00:03,This Is Us,311714,5449324
1,2,2016-10-22 15:54:28,2016-11-15 20:30:52,The Exorcist,311816,5449324
3,9,2016-10-05 21:51:00,2018-04-20 22:49:16,The Exorcist,311816,5449324
6,1,2016-10-05 22:47:24,2016-10-05 22:47:24,The Exorcist,311816,5449324
7,1,2016-10-05 22:47:23,2016-10-16 21:27:02,The Exorcist,311816,5449324
1,1,2018-07-08 13:40:39,2018-07-08 13:40:39,Marlon,311901,5449324
2,1,2018-07-08 12:11:51,2018-07-08 12:11:51,Marlon,311901,5449324
3,1,2017-05-31 21:43:44,2017-05-31 21:43:44,Still Star-Crossed,311908,5449324
1,4,2017-02-04 19:26:33,2019-04-26 17:34:57,Riverdale,311954,5449324
3,13,2017-01-31 21:10:18,2019-04-26 17:40:44,Riverdale,311954,5449324
6,7,2019-01-25 21:25:09,2019-05-17 18:31:52,Riverdale,311954,5449324
7,2,2018-11-18 08:50:43,2019-05-17 18:23:48,Riverdale,311954,5449324
8,3,2018-12-15 13:06:43,2019-04-26 18:02:09,Riverdale,311954,5449324
1,2,2016-10-22 13:24:56,2016-11-16 12:10:23,Frequency,311958,5449324
2,1,2016-11-05 07:17:08,2016-11-05 07:17:08,Frequency,311958,5449324
3,3,2016-10-07 21:50:16,2016-12-17 14:22:27,Frequency,311958,5449324
6,1,2016-11-03 11:17:08,2016-11-03 11:17:08,Frequency,311958,5449324
7,1,2016-11-20 17:46:18,2016-11-20 17:46:18,Frequency,311958,5449324
1,3,2019-03-02 18:28:52,2019-12-21 17:43:46,Beautiful Loser,312515,5449324
3,3,2019-03-02 18:28:51,2019-03-02 19:03:53,Beautiful Loser,312515,5449324
8,1,2019-12-21 17:44:59,2019-12-21 17:44:59,Beautiful Loser,312515,5449324
3,1,2016-09-30 21:44:21,2016-09-30 21:44:21,,312978,5449324
1,1,2016-10-16 19:04:23,2016-10-16 19:04:23,Haters Back Off,313589,5449324
2,3,2016-10-15 22:12:01,2016-10-16 17:39:11,Haters Back Off,313589,5449324
3,4,2016-10-15 21:08:54,2016-10-16 19:41:59,Haters Back Off,313589,5449324
1,2,2016-10-17 21:16:57,2019-02-24 20:13:57,High Maintenance (2016),314324,5449324
2,1,2016-10-17 20:22:01,2016-10-17 20:22:01,High Maintenance (2016),314324,5449324
3,3,2016-10-17 20:21:58,2019-03-05 19:14:14,High Maintenance (2016),314324,5449324
6,5,2016-10-17 21:16:56,2019-03-05 19:14:41,High Maintenance (2016),314324,5449324
7,3,2019-01-25 22:36:40,2019-04-11 20:34:23,High Maintenance (2016),314324,5449324
8,2,2019-01-28 22:39:34,2019-03-13 21:59:03,High Maintenance (2016),314324,5449324
1,2,2019-07-22 03:04:51,2019-07-22 03:05:01,Naked Attraction,314821,5449324
1,1,2017-07-21 16:52:59,2017-07-21 16:52:59,,315250,5449324
2,2,2017-06-10 10:05:57,2017-06-16 16:08:40,,315250,5449324
3,1,2017-06-02 18:15:14,2017-07-21 16:52:59,,315250,5449324
1,2,2018-11-01 19:17:57,2018-12-14 19:31:52,,315991,5449324
2,3,2017-05-12 20:26:14,2017-06-08 18:40:07,,315991,5449324
3,0,2018-11-01 19:17:58,2018-11-01 19:18:00,,315991,5449324
6,2,2017-05-24 18:21:45,2018-11-01 19:18:02,,315991,5449324
7,0,2017-07-19 18:53:48,2018-11-01 19:17:57,,315991,5449324
1,5,2016-09-17 12:00:20,2016-12-05 18:16:22,Pokémon Generations,316998,5449324
2,0,2016-10-07 16:34:28,2016-10-29 20:18:00,Pokémon Generations,316998,5449324
3,10,2016-09-17 12:00:18,2016-12-25 02:52:17,Pokémon Generations,316998,5449324
6,1,2016-10-21 17:59:10,2016-10-21 17:59:10,Pokémon Generations,316998,5449324
7,2,2016-09-17 11:00:06,2016-11-13 12:05:16,Pokémon Generations,316998,5449324
1,4,2018-07-17 22:29:16,2018-07-23 00:07:40,The Deuce,317728,5449324
1,2,2022-06-10 00:25:06,2022-06-11 02:33:21,Paquita Salas,317995,5449324
3,3,2022-06-10 01:42:56,2022-06-11 02:33:21,Paquita Salas,317995,5449324
6,1,2022-06-08 20:40:43,2022-06-08 20:40:43,Paquita Salas,317995,5449324
8,1,2022-06-10 00:25:06,2022-06-10 00:25:06,Paquita Salas,317995,5449324
1,1,2017-02-08 15:35:20,2017-02-08 15:35:20,Crazyhead,318000,5449324
2,2,2017-02-06 21:49:20,2017-02-08 15:35:28,Crazyhead,318000,5449324
3,3,2017-02-05 22:22:04,2017-02-08 15:35:31,Crazyhead,318000,5449324
2,1,2017-08-24 22:22:36,2017-08-24 22:22:36,Little Witch Academia,318161,5449324
3,2,2017-08-24 22:51:14,2017-08-24 23:20:32,Little Witch Academia,318161,5449324
7,1,2017-08-26 00:57:01,2017-08-26 00:57:01,Little Witch Academia,318161,5449324
1,5,2017-01-19 18:44:59,2019-02-12 18:15:10,One Day at a Time (2017),318363,5449324
2,4,2017-01-19 18:45:00,2019-02-17 14:35:16,One Day at a Time (2017),318363,5449324
3,13,2017-01-19 10:42:20,2019-02-17 14:35:16,One Day at a Time (2017),318363,5449324
1,2,2019-04-26 14:19:55,2019-04-27 06:14:28,,320344,5449324
6,1,2018-05-03 16:37:13,2018-05-03 16:37:13,,320344,5449324
8,2,2019-04-27 06:10:44,2019-04-27 06:14:28,,320344,5449324
1,1,2017-02-03 15:41:46,2017-02-03 20:45:25,Santa Clarita Diet,320450,5449324
2,4,2017-02-03 15:41:47,2017-02-03 22:48:20,Santa Clarita Diet,320450,5449324
3,6,2017-02-03 15:41:36,2018-03-23 16:22:30,Santa Clarita Diet,320450,5449324
3,1,2017-01-21 20:00:07,2017-01-21 20:00:07,Bapt & Gaël and the Adventures of the Cosmic Ball,320613,5449324
1,2,2016-12-30 15:16:09,2016-12-31 02:48:31,The OA,321060,5449324
3,7,2016-12-30 15:15:38,2016-12-31 02:48:21,The OA,321060,5449324
6,0,2016-12-31 02:48:28,2016-12-31 02:48:29,The OA,321060,5449324
7,4,2016-12-31 02:48:29,2019-05-08 13:10:37,The OA,321060,5449324
1,6,2019-07-03 15:37:25,2019-12-29 22:39:26,The Handmaid's Tale,321239,5449324
3,20,2017-05-01 17:51:56,2021-06-16 18:59:43,The Handmaid's Tale,321239,5449324
4,1,2018-06-22 22:21:46,2018-06-22 22:21:46,The Handmaid's Tale,321239,5449324
6,1,2017-05-28 18:44:19,2017-05-28 18:44:19,The Handmaid's Tale,321239,5449324
8,5,2019-07-03 15:37:33,2019-12-29 22:38:54,The Handmaid's Tale,321239,5449324
1,0,2017-08-05 13:57:28,2017-08-05 13:57:34,The Worst Witch (2017),321884,5449324
2,3,2017-08-05 13:57:34,2017-08-06 13:54:01,The Worst Witch (2017),321884,5449324
3,4,2017-08-05 13:04:24,2017-08-06 15:52:00,The Worst Witch (2017),321884,5449324
2,3,2017-04-21 19:11:50,2017-04-22 09:58:59,Girlboss,322246,5449324
3,8,2017-04-21 17:44:02,2017-04-22 22:39:51,Girlboss,322246,5449324
4,1,2017-04-22 11:00:26,2017-04-22 11:00:26,Girlboss,322246,5449324
6,1,2017-04-22 20:59:35,2017-04-22 20:59:35,Girlboss,322246,5449324
1,1,2018-02-20 19:57:44,2018-11-28 19:18:21,,322332,5449324
2,2,2018-02-20 19:57:16,2018-03-03 08:36:31,,322332,5449324
3,0,2018-11-28 19:18:21,2018-11-28 19:18:21,,322332,5449324
7,1,2018-12-07 06:19:16,2018-12-07 06:19:16,,322332,5449324
1,1,2017-05-07 13:15:28,2017-05-07 13:15:28,Feud,322466,5449324
3,1,2017-05-09 22:49:58,2017-05-09 22:49:58,Feud,322466,5449324
3,2,2017-03-06 21:06:07,2017-03-06 22:01:21,Louis(e),322884,5449324
1,9,2018-05-20 20:59:02,2022-06-14 20:39:10,13 Reasons Why,323168,5449324
3,20,2017-04-08 12:36:02,2022-06-14 20:39:12,13 Reasons Why,323168,5449324
8,2,2019-08-27 09:40:41,2019-08-27 09:49:00,13 Reasons Why,323168,5449324
1,1,2017-06-30 01:57:21,2017-06-30 01:57:21,Cable Girls,323225,5449324
3,10,2017-06-29 22:31:02,2018-11-14 14:37:45,Cable Girls,323225,5449324
1,2,2017-05-02 10:52:05,2017-05-02 23:20:19,Dear White People,323855,5449324
2,0,2018-05-11 19:36:23,2018-05-11 19:36:25,Dear White People,323855,5449324
3,8,2017-04-28 14:07:46,2018-05-11 19:36:25,Dear White People,323855,5449324
4,1,2018-05-15 11:07:07,2018-05-15 11:07:07,Dear White People,323855,5449324
6,1,2017-05-02 21:34:29,2018-05-15 11:07:07,Dear White People,323855,5449324
7,0,2017-05-02 21:34:29,2017-05-02 21:34:29,Dear White People,323855,5449324
1,2,2017-06-23 16:41:38,2017-06-23 19:58:21,GLOW,324835,5449324
2,1,2017-06-23 18:59:47,2017-06-23 18:59:47,GLOW,324835,5449324
3,2,2017-06-23 17:54:06,2017-06-23 20:58:28,GLOW,324835,5449324
6,1,2018-07-22 23:14:38,2018-07-22 23:14:38,GLOW,324835,5449324
7,1,2018-07-19 23:32:08,2018-07-19 23:32:08,GLOW,324835,5449324
3,1,2018-08-08 05:38:18,2018-08-08 05:38:18,Kiss Me First,324916,5449324
3,3,2017-08-07 11:51:00,2018-08-02 14:49:00,The Sinner,326866,5449324
6,2,2017-08-13 15:02:56,2018-09-11 20:08:17,The Sinner,326866,5449324
7,1,2018-10-20 18:18:36,2018-10-20 18:18:36,The Sinner,326866,5449324
1,2,2017-06-28 20:04:42,2017-08-21 03:03:23,The Mist,326887,5449324
2,0,2017-08-01 05:10:07,2017-08-01 05:10:08,The Mist,326887,5449324
3,3,2017-06-28 04:06:49,2017-08-26 04:54:38,The Mist,326887,5449324
6,1,2017-08-01 05:10:09,2017-08-01 05:10:09,The Mist,326887,5449324
1,7,2019-07-20 03:37:09,2022-07-04 10:49:01,Money Heist,327417,5449324
3,17,2018-02-03 15:39:32,2022-07-04 10:49:02,Money Heist,327417,5449324
8,3,2019-07-21 14:25:25,2022-07-01 21:22:03,Money Heist,327417,5449324
3,1,2017-09-14 10:53:08,2017-09-14 10:53:08,White Gold,327600,5449324
1,2,2018-10-26 12:38:24,2018-11-15 22:35:49,En fait,328068,5449324
3,1,2018-11-15 22:35:14,2018-11-15 22:35:45,En fait,328068,5449324
6,0,2018-11-15 22:35:41,2018-11-15 22:35:42,En fait,328068,5449324
7,0,2018-11-15 22:35:42,2018-11-15 22:35:42,En fait,328068,5449324
8,0,2018-11-15 22:35:38,2018-11-15 22:35:49,En fait,328068,5449324
1,4,2017-07-02 10:27:29,2017-07-04 02:38:20,Gypsy,328292,5449324
3,4,2017-07-02 10:27:27,2017-07-04 03:48:15,Gypsy,328292,5449324
6,2,2017-07-02 10:27:30,2017-07-03 00:37:32,Gypsy,328292,5449324
1,2,2017-08-21 12:42:29,2019-03-11 01:36:45,Room 104,328308,5449324
3,7,2017-07-30 09:13:39,2020-05-09 13:11:30,Room 104,328308,5449324
6,4,2017-08-13 19:39:33,2019-03-11 01:36:34,Room 104,328308,5449324
7,9,2017-09-17 14:06:42,2020-11-24 22:14:50,Room 104,328308,5449324
8,4,2019-02-18 18:56:09,2019-03-11 01:36:45,Room 104,328308,5449324
3,1,2017-08-10 18:54:08,2017-08-10 18:54:08,Playground,328350,5449324
2,1,2018-07-04 00:38:10,2018-07-04 00:38:10,Happy!,328361,5449324
3,1,2018-07-04 01:19:32,2018-07-04 01:19:34,Happy!,328361,5449324
1,4,2017-06-30 03:23:14,2017-06-30 04:16:32,Junior,328398,5449324
2,0,2017-06-30 03:23:12,2017-06-30 03:23:14,Junior,328398,5449324
3,3,2017-06-30 03:39:50,2017-07-01 02:28:06,Junior,328398,5449324
2,4,2018-07-05 20:17:54,2018-07-10 19:32:32,Champions,328535,5449324
1,8,2019-04-25 06:46:35,2022-01-28 10:25:15,Good Girls,328577,5449324
3,9,2018-07-11 13:44:31,2019-05-04 10:26:53,Good Girls,328577,5449324
