season_number,episode_number,vote_key,episode_id,user_id,series_name
18,111,7047433-5449324-29,7047433,5449324,Pokémon
18,112,7047434-5449324-3,7047434,5449324,Pokémon
1,2,7052274-5449324-1,7052274,5449324,Pretty Little Liars: The Perfectionists
1,8,7054277-5449324-28,7054277,5449324,The Order
1,8,7054277-5449324-29,7054277,5449324,The Order
1,9,7054279-5449324-3,7054279,5449324,The Order
1,10,7054280-5449324-28,7054280,5449324,The Order
1,10,7054280-5449324-29,7054280,5449324,The Order
1,1,7057082-5449324-5,7057082,5449324,Riccanza World
1,1,7057082-5449324-19,7057082,5449324,Riccanza World
1,1,7059660-5449324-1,7059660,5449324,Special
1,1,7059660-5449324-27,7059660,5449324,Special
2,12,7061621-5449324-28,7061621,5449324,Good Girls
2,13,7061622-5449324-29,7061622,5449324,Good Girls
2,2,7062895-5449324-3,7062895,5449324,Killing Eve
30,18,7063660-5449324-3,7063660,5449324,The Simpsons
30,18,7063660-5449324-20,7063660,5449324,The Simpsons
2,1,7065940-5449324-29,7065940,5449324,The Rain
2,1,7065940-5449324-28,7065940,5449324,The Rain
5,11,7068746-5449324-1,7068746,5449324,Arrested Development
5,12,7068748-5449324-1,7068748,5449324,Arrested Development
5,13,7068749-5449324-1,7068749,5449324,Arrested Development
5,13,7068749-5449324-27,7068749,5449324,Arrested Development
5,14,7068750-5449324-27,7068750,5449324,Arrested Development
5,14,7068750-5449324-1,7068750,5449324,Arrested Development
5,15,7068751-5449324-1,7068751,5449324,Arrested Development
5,16,7068752-5449324-1,7068752,5449324,Arrested Development
2,1,7075851-5449324-27,7075851,5449324,On My Block
2,2,7080211-5449324-27,7080211,5449324,On My Block
1,1,7082952-5449324-1,7082952,5449324,Chernobyl
30,20,7086676-5449324-28,7086676,5449324,The Simpsons
30,20,7086676-5449324-17,7086676,5449324,The Simpsons
30,20,7086676-5449324-27,7086676,5449324,The Simpsons
2,18,7088159-5449324-1,7088159,5449324,Dynasty (2017)
2,18,7088159-5449324-27,7088159,5449324,Dynasty (2017)
2,20,7088161-5449324-1,7088161,5449324,Dynasty (2017)
2,20,7088161-5449324-27,7088161,5449324,Dynasty (2017)
2,21,7088163-5449324-29,7088163,5449324,Dynasty (2017)
2,21,7088163-5449324-27,7088163,5449324,Dynasty (2017)
1,1,7095030-5449324-27,7095030,5449324,Huge in France
1,1,7095030-5449324-1,7095030,5449324,Huge in France
9,1,7096869-5449324-27,7096869,5449324,Clem
9,1,7096869-5449324-1,7096869,5449324,Clem
9,2,7096870-5449324-27,7096870,5449324,Clem
1,2,7096876-5449324-29,7096876,5449324,Special
1,2,7096876-5449324-28,7096876,5449324,Special
1,3,7096878-5449324-29,7096878,5449324,Special
1,3,7096878-5449324-28,7096878,5449324,Special
1,4,7096880-5449324-29,7096880,5449324,Special
1,5,7096884-5449324-28,7096884,5449324,Special
1,6,7096886-5449324-28,7096886,5449324,Special
1,7,7096888-5449324-27,7096888,5449324,Special
1,7,7096888-5449324-28,7096888,5449324,Special
1,8,7096889-5449324-28,7096889,5449324,Special
1,8,7096889-5449324-29,7096889,5449324,Special
2,4,7098403-5449324-29,7098403,5449324,Killing Eve
2,4,7098403-5449324-28,7098403,5449324,Killing Eve
4,7,7098813-5449324-29,7098813,5449324,
4,8,7098814-5449324-29,7098814,5449324,
4,9,7098815-5449324-28,7098815,5449324,
4,10,7098816-5449324-28,7098816,5449324,
4,10,7098816-5449324-29,7098816,5449324,
3,18,7103416-5449324-3,7103416,5449324,Riverdale
3,18,7103416-5449324-29,7103416,5449324,Riverdale
1,1,7104146-5449324-28,7104146,5449324,The Society
3,19,7108115-5449324-27,7108115,5449324,Riverdale
3,19,7108115-5449324-28,7108115,5449324,Riverdale
2,4,7109995-5449324-29,7109995,5449324,Skam Spain
2,4,7109995-5449324-3,7109995,5449324,Skam Spain
2,5,7109999-5449324-3,7109999,5449324,Skam Spain
1,2,7110042-5449324-27,7110042,5449324,Huge in France
1,3,7110043-5449324-1,7110043,5449324,Huge in France
1,4,7110044-5449324-1,7110044,5449324,Huge in France
1,5,7110045-5449324-28,7110045,5449324,Huge in France
1,5,7110045-5449324-1,7110045,5449324,Huge in France
1,5,7110045-5449324-27,7110045,5449324,Huge in France
1,6,7110046-5449324-28,7110046,5449324,Huge in France
1,6,7110046-5449324-29,7110046,5449324,Huge in France
1,7,7110047-5449324-29,7110047,5449324,Huge in France
1,7,7110047-5449324-28,7110047,5449324,Huge in France
1,8,7110048-5449324-29,7110048,5449324,Huge in France
30,22,7114028-5449324-1,7114028,5449324,The Simpsons
18,113,7115096-5449324-29,7115096,5449324,Pokémon
18,113,7115096-5449324-28,7115096,5449324,Pokémon
18,114,7115099-5449324-3,7115099,5449324,Pokémon
18,115,7115100-5449324-28,7115100,5449324,Pokémon
18,115,7115100-5449324-29,7115100,5449324,Pokémon
18,116,7115101-5449324-3,7115101,5449324,Pokémon
18,116,7115101-5449324-29,7115101,5449324,Pokémon
18,117,7115102-5449324-28,7115102,5449324,Pokémon
18,118,7115103-5449324-28,7115103,5449324,Pokémon
1,1,7115181-5449324-3,7115181,5449324,Dead to Me
1,2,7117029-5449324-29,7117029,5449324,Dead to Me
1,3,7117031-5449324-3,7117031,5449324,Dead to Me
1,4,7117032-5449324-29,7117032,5449324,Dead to Me
1,5,7117035-5449324-29,7117035,5449324,Dead to Me
1,6,7117038-5449324-29,7117038,5449324,Dead to Me
1,7,7117040-5449324-29,7117040,5449324,Dead to Me
1,8,7117041-5449324-3,7117041,5449324,Dead to Me
1,9,7117043-5449324-3,7117043,5449324,Dead to Me
1,10,7117044-5449324-3,7117044,5449324,Dead to Me
1,2,7119455-5449324-28,7119455,5449324,Quicksand
1,3,7119456-5449324-28,7119456,5449324,Quicksand
1,3,7119456-5449324-27,7119456,5449324,Quicksand
1,4,7119457-5449324-28,7119457,5449324,Quicksand
1,4,7119457-5449324-29,7119457,5449324,Quicksand
1,5,7119458-5449324-29,7119458,5449324,Quicksand
1,5,7119458-5449324-28,7119458,5449324,Quicksand
1,6,7119459-5449324-3,7119459,5449324,Quicksand
1,15,7120469-5449324-3,7120469,5449324,Chilling Adventures of Sabrina
1,15,7120469-5449324-19,7120469,5449324,Chilling Adventures of Sabrina
1,15,7120469-5449324-29,7120469,5449324,Chilling Adventures of Sabrina
1,16,7120472-5449324-3,7120472,5449324,Chilling Adventures of Sabrina
1,16,7120472-5449324-20,7120472,5449324,Chilling Adventures of Sabrina
1,17,7120473-5449324-3,7120473,5449324,Chilling Adventures of Sabrina
1,17,7120473-5449324-20,7120473,5449324,Chilling Adventures of Sabrina
1,18,7120474-5449324-3,7120474,5449324,Chilling Adventures of Sabrina
1,18,7120474-5449324-20,7120474,5449324,Chilling Adventures of Sabrina
1,1,7121781-5449324-29,7121781,5449324,How to Sell Drugs Online (Fast)
4,3,7124475-5449324-3,7124475,5449324,Skam France
1,1,7136476-5449324-28,7136476,5449324,It's Bruno!
1,1,7136476-5449324-29,7136476,5449324,It's Bruno!
1,2,7136480-5449324-29,7136480,5449324,It's Bruno!
4,4,7139420-5449324-3,7139420,5449324,Skam France
3,21,7142223-5449324-27,7142223,5449324,Riverdale
3,22,7142226-5449324-1,7142226,5449324,Riverdale
3,22,7142226-5449324-27,7142226,5449324,Riverdale
3,1,7152350-5449324-29,7152350,5449324,Slasher
4,6,7157258-5449324-3,7157258,5449324,Skam France
18,120,7158423-5449324-29,7158423,5449324,Pokémon
18,120,7158423-5449324-28,7158423,5449324,Pokémon
18,121,7158424-5449324-3,7158424,5449324,Pokémon
4,7,7165612-5449324-3,7165612,5449324,Skam France
2,7,7167489-5449324-3,7167489,5449324,Skam Spain
2,8,7167490-5449324-29,7167490,5449324,Skam Spain
2,8,7167490-5449324-3,7167490,5449324,Skam Spain
2,6,7168082-5449324-3,7168082,5449324,Skam Spain
4,8,7176732-5449324-29,7176732,5449324,Skam France
4,8,7176732-5449324-3,7176732,5449324,Skam France
2,2,7178663-5449324-28,7178663,5449324,The Rain
1,3,7184777-5449324-27,7184777,5449324,It's Bruno!
4,9,7198173-5449324-3,7198173,5449324,Skam France
4,10,7209370-5449324-3,7209370,5449324,Skam France
4,10,7209370-5449324-29,7209370,5449324,Skam France
1,16,10000001-5449324-19,10000001,5449324,SHOWNUayo
1,17,10000002-5449324-19,10000002,5449324,SHOWNUayo
1,18,10000003-5449324-19,10000003,5449324,SHOWNUayo
1,21,10000006-5449324-19,10000006,5449324,SHOWNUayo
1,22,10000007-5449324-32,10000007,5449324,SHOWNUayo
6,4,10000014-5449324-19,10000014,5449324,The Mike Douglas Show
6,5,10000015-5449324-20,10000015,5449324,The Mike Douglas Show
6,6,10000016-5449324-19,10000016,5449324,The Mike Douglas Show
6,67,10000092-5449324-32,10000092,5449324,The Mike Douglas Show
2,1,10001111-5449324-32,10001111,5449324,The Voice Hungary
1,97,10001212-5449324-20,10001212,5449324,Manten
7,218,10002719-5449324-20,10002719,5449324,The Mike Douglas Show
,,10002801-5449324-32,10002801,5449324,
8,33,10002886-5449324-20,10002886,5449324,The Mike Douglas Show
8,58,10002915-5449324-19,10002915,5449324,The Mike Douglas Show
8,137,10003031-5449324-20,10003031,5449324,The Mike Douglas Show
1,20,10003236-5449324-32,10003236,5449324,Parents' Love
1,65,10003304-5449324-20,10003304,5449324,Parents' Love
1,10,10003338-5449324-19,10003338,5449324,Mann Aangan
20,6,10003361-5449324-20,10003361,5449324,Jakten på kjærligheten
20,12,10003369-5449324-16,10003369,5449324,Jakten på kjærligheten
8,15,10004064-5449324-16,10004064,5449324,Formula Fun
2021,77,10004072-5449324-16,10004072,5449324,Our Opinions Are Correct
2021,82,10004077-5449324-16,10004077,5449324,Our Opinions Are Correct
2023,116,10004500-5449324-20,10004500,5449324,"Today, Explained"
21,10,10004519-5449324-16,10004519,5449324,Fångarna på Fortet
1,2,10004552-5449324-32,10004552,5449324,Lebenslänglich Erlemann
0,5,10004565-5449324-20,10004565,5449324,Les Radoteurs
9,120,10004768-5449324-19,10004768,5449324,The Mike Douglas Show
9,147,10004810-5449324-16,10004810,5449324,The Mike Douglas Show
2023,10,10004952-5449324-19,10004952,5449324,Monstrum
9,1,10004955-5449324-17,10004955,5449324,Whicker's World
10,13,10005057-5449324-16,10005057,5449324,The Mike Douglas Show
3,2,10005562-5449324-16,10005562,5449324,Science grand format
10,240,10005601-5449324-19,10005601,5449324,The Mike Douglas Show
1,9,10005627-5449324-16,10005627,5449324,Building Germany
1,17,10005637-5449324-16,10005637,5449324,Alliance
1,6,10005795-5449324-16,10005795,5449324,Jailed: Inside Maghaberry Prison
0,0,10005807-5449324-32,10005807,5449324,"ErenBlaze: ""Survival in the World of Kalos"""
11,81,10005832-5449324-19,10005832,5449324,The Mike Douglas Show
11,84,10005835-5449324-19,10005835,5449324,The Mike Douglas Show
11,104,10005860-5449324-32,10005860,5449324,The Mike Douglas Show
0,0,10005867-5449324-19,10005867,5449324,"ErenBlaze: ""Survival in the World of Kalos"""
11,112,10005874-5449324-20,10005874,5449324,The Mike Douglas Show
11,116,10005878-5449324-32,10005878,5449324,The Mike Douglas Show
11,129,10005886-5449324-17,10005886,5449324,The Mike Douglas Show
11,155,10005914-5449324-19,10005914,5449324,The Mike Douglas Show
11,166,10005925-5449324-16,10005925,5449324,The Mike Douglas Show
11,171,10005930-5449324-16,10005930,5449324,The Mike Douglas Show
11,177,10005937-5449324-16,10005937,5449324,The Mike Douglas Show
10,192,10005957-5449324-20,10005957,5449324,Familie
11,184,10005960-5449324-32,10005960,5449324,The Mike Douglas Show
11,193,10005980-5449324-19,10005980,5449324,The Mike Douglas Show
5,23,10005991-5449324-20,10005991,5449324,Love Your Weekend with Alan Titchmarsh
2023,45,10006019-5449324-20,10006019,5449324,Rango Brabo
11,212,10006027-5449324-16,10006027,5449324,The Mike Douglas Show
11,217,10006034-5449324-17,10006034,5449324,The Mike Douglas Show
1,13,10006070-5449324-20,10006070,5449324,Barbie: A Touch of Magic
11,250,10006090-5449324-32,10006090,5449324,The Mike Douglas Show
11,253,10006093-5449324-32,10006093,5449324,The Mike Douglas Show
2021,67,10006099-5449324-20,10006099,5449324,OMEGA X
