updated_at,tv_show_name,episode_season_number,episode_number,user_id,episode_id,watched_on_source_id,created_at
2018-10-29 00:11:34,Heathers,1,8,5449324,6765498,3,2018-10-29 00:11:34
2018-10-29 23:28:53,Heathers,1,9,5449324,6765499,3,2018-10-29 23:28:53
2018-10-30 00:22:51,Heathers,1,10,5449324,6765502,3,2018-10-30 00:22:51
2019-04-24 17:55:10,Bonding,1,1,5449324,6766418,3,2019-04-24 17:55:10
2019-02-24 20:13:48,Lore,2,1,5449324,6767347,3,2019-02-24 20:13:48
2018-07-27 17:42:19,Orange Is the New Black,6,9,5449324,6773294,4,2018-07-27 17:42:19
2018-07-27 19:33:32,Orange Is the New Black,6,10,5449324,6773296,4,2018-07-27 19:33:32
2018-07-28 10:03:28,Orange Is the New Black,6,13,5449324,6773297,3,2018-07-28 10:03:28
2018-07-28 12:18:35,,2,1,5449324,6773960,3,2018-07-28 12:18:35
2018-07-30 09:36:16,gaelle garcia diaz,2018,25,5449324,6775278,3,2018-07-30 09:36:16
2018-09-29 07:22:01,Maniac (2018),1,3,5449324,6775582,4,2018-09-29 07:22:01
2018-11-03 15:48:58,Magic for Humans,1,1,5449324,6776752,4,2018-11-03 15:48:58
2018-11-03 15:48:57,Magic for Humans,1,2,5449324,6776754,4,2018-11-03 15:48:57
2018-11-03 15:48:55,Magic for Humans,1,3,5449324,6776756,4,2018-11-03 15:48:55
2018-11-04 14:48:16,Magic for Humans,1,4,5449324,6776758,4,2018-11-04 14:48:16
2018-11-04 15:04:09,Magic for Humans,1,5,5449324,6776760,4,2018-11-04 15:04:09
2018-11-04 15:25:02,Magic for Humans,1,6,5449324,6776761,4,2018-11-04 15:25:02
2019-04-23 16:52:24,Good Girls,2,1,5449324,6778981,3,2019-04-23 16:52:24
2019-04-23 15:06:24,Good Girls,2,2,5449324,6778982,3,2019-04-23 15:06:24
2020-08-01 16:01:23,Good Girls,2,3,5449324,6778983,3,2020-08-01 16:01:23
2019-04-23 19:28:41,Good Girls,2,4,5449324,6778984,3,2019-04-23 19:28:41
2019-05-04 10:20:43,Good Girls,2,8,5449324,6778988,3,2019-05-04 10:20:43
2019-05-04 11:46:25,Good Girls,2,9,5449324,6778989,3,2019-05-04 11:46:25
2019-05-10 16:43:15,Good Girls,2,10,5449324,6778990,3,2019-05-10 16:43:15
2018-11-02 03:25:23,Tell Me a Story (US),1,1,5449324,6782406,3,2018-11-02 03:25:23
2018-11-07 20:30:13,Explained,1,15,5449324,6784596,4,2018-11-07 20:30:13
2019-04-10 19:07:36,Explained,1,20,5449324,6784611,3,2019-04-10 19:07:36
2018-08-10 17:44:44,The House of Flowers,1,2,5449324,6785282,3,2018-08-10 17:44:44
2018-08-10 19:32:04,The House of Flowers,1,3,5449324,6785283,3,2018-08-10 19:32:04
2019-02-22 14:19:51,Dirty John,1,1,5449324,6785489,3,2019-02-22 14:19:51
2019-02-24 17:09:47,Dirty John,1,5,5449324,6785508,3,2019-02-24 17:09:47
2019-01-11 18:22:02,The Good Place,3,10,5449324,6786372,3,2019-01-11 18:22:02
2019-01-18 12:11:46,The Good Place,3,11,5449324,6786373,4,2019-01-18 12:11:46
2019-02-25 22:02:01,The Purge,1,2,5449324,6786640,3,2019-02-25 22:02:01
2019-02-25 22:02:20,The Purge,1,3,5449324,6786642,3,2019-02-25 22:02:20
2019-02-25 22:44:46,The Purge,1,4,5449324,6786643,3,2019-02-25 22:44:46
2018-10-09 19:26:53,Lovleg,1,2,5449324,6790793,3,2018-10-09 19:26:53
2018-11-18 08:50:50,Riverdale,3,5,5449324,6791006,1,2018-11-18 08:50:50
2019-01-14 19:18:41,Good Trouble,1,1,5449324,6792763,3,2019-01-14 19:18:41
2019-07-22 03:05:13,Naked Attraction,3,1,5449324,6795576,3,2019-07-22 03:05:13
2018-12-03 19:33:36,Harry Potter ,1,1,5449324,6800812,4,2018-12-03 19:33:36
2018-12-13 21:03:49,Harry Potter ,2,1,5449324,6800827,3,2018-12-13 21:03:49
2018-12-15 19:34:50,Harry Potter ,3,1,5449324,6800837,3,2018-12-15 19:34:50
2018-12-16 22:04:35,Harry Potter ,4,1,5449324,6800853,3,2018-12-16 22:04:35
2018-12-22 15:04:10,Harry Potter ,5,1,5449324,6800855,3,2018-12-22 15:04:10
2018-10-09 20:08:38,Lovleg,1,3,5449324,6807457,3,2018-10-09 20:08:38
2018-10-09 20:32:35,Lovleg,1,4,5449324,6807459,3,2018-10-09 20:32:35
2018-11-30 18:03:16,Baby,1,1,5449324,6809788,4,2018-11-30 18:03:16
2018-11-30 20:35:57,Baby,1,2,5449324,6809789,4,2018-11-30 20:35:57
2018-12-05 20:19:41,Riverdale,3,6,5449324,6809886,4,2018-12-05 20:19:41
2018-12-09 11:44:31,Into the Dark,1,3,5449324,6814869,3,2018-12-09 11:44:31
2019-01-03 03:02:03,Into the Dark,1,4,5449324,6814871,3,2019-01-03 03:02:03
2019-02-09 19:52:59,Into the Dark,1,5,5449324,6814875,3,2019-02-09 19:52:59
2019-03-16 10:35:43,Into the Dark,1,6,5449324,6814877,3,2019-03-16 10:35:43
2018-11-13 22:32:16,Cable Girls,3,7,5449324,6818476,1,2018-11-13 22:32:16
2018-11-14 14:37:57,Cable Girls,3,8,5449324,6818477,4,2018-11-14 14:37:57
2018-09-08 11:11:43,gaelle garcia diaz,2018,30,5449324,6819524,1,2018-09-08 11:11:43
2018-10-30 09:06:29,American Horror Story,8,7,5449324,6819719,3,2018-10-30 09:06:29
2018-12-30 22:51:38,You,1,1,5449324,6821139,3,2018-12-30 22:51:38
2018-10-09 18:36:30,The Simpsons,30,2,5449324,6822703,3,2018-10-09 18:36:30
2019-05-01 22:31:23,Into the Dark,1,7,5449324,6827550,3,2019-05-01 22:31:23
2018-10-13 10:14:18,Lovleg,1,8,5449324,6830202,1,2018-10-13 10:14:18
2019-02-17 14:36:28,Hilda,1,2,5449324,6830710,3,2019-02-17 14:36:28
2018-11-02 02:44:05,The Boss Baby: Back in Business,2,1,5449324,6833340,3,2018-11-02 02:44:05
2018-11-01 02:54:47,9-1-1,2,5,5449324,6833623,3,2018-11-01 02:54:47
2019-01-25 19:34:17,Mike,1,1,5449324,6835458,3,2019-01-25 19:34:17
2019-01-25 20:08:31,Mike,1,2,5449324,6835459,3,2019-01-25 20:08:31
2019-02-09 21:46:18,Mike,1,3,5449324,6835461,3,2019-02-09 21:46:18
2019-02-09 21:46:27,Mike,1,4,5449324,6835462,3,2019-02-09 21:46:27
2019-02-23 16:32:33,Mike,1,9,5449324,6835468,1,2019-02-23 16:32:33
2019-02-23 16:58:05,Mike,1,10,5449324,6835469,1,2019-02-23 16:58:05
2019-02-24 13:28:09,Mike,1,11,5449324,6835470,3,2019-02-24 13:28:09
2019-02-24 17:09:03,Mike,1,12,5449324,6835471,3,2019-02-24 17:09:03
2019-01-26 12:51:48,The Good Place,3,12,5449324,6839898,4,2019-01-26 12:51:48
2018-12-01 21:57:25,Baby,1,5,5449324,6843488,3,2018-12-01 21:57:25
2018-12-01 23:50:49,Baby,1,6,5449324,6843490,3,2018-12-01 23:50:49
2019-05-26 19:56:22,High Seas,1,1,5449324,6847128,3,2019-05-26 19:56:22
2019-06-26 19:49:22,High Seas,1,3,5449324,6847131,3,2019-06-26 19:49:22
2019-02-17 22:10:52,Room 104,2,1,5449324,6847140,3,2019-02-17 22:10:52
2019-02-18 18:56:24,Room 104,2,2,5449324,6847142,3,2019-02-18 18:56:24
2018-12-15 13:06:47,Riverdale,3,7,5449324,6848021,3,2018-12-15 13:06:47
2018-12-16 15:06:32,Riverdale,3,8,5449324,6848022,3,2018-12-16 15:06:32
2019-01-23 18:49:58,Riverdale,3,9,5449324,6848023,4,2019-01-23 18:49:58
2019-02-18 19:23:32,Room 104,2,3,5449324,6848555,3,2019-02-18 19:23:32
2019-03-09 12:01:27,Room 104,2,4,5449324,6848556,3,2019-03-09 12:01:27
2019-04-15 21:41:26,Jane the Virgin,5,1,5449324,6848603,3,2019-04-15 21:41:26
2018-11-02 03:25:03,American Horror Story,8,8,5449324,6850873,3,2018-11-02 03:25:03
2018-11-21 21:05:09,American Horror Story,8,9,5449324,6850876,3,2018-11-21 21:05:09
2018-10-29 22:44:07,Dynasty (2017),2,3,5449324,6851636,3,2018-10-29 22:44:07
2019-02-16 09:28:40,The Umbrella Academy,1,1,5449324,6852888,3,2019-02-16 09:28:40
2018-12-06 21:09:46,Mom or Dad,1,1,5449324,6856368,4,2018-12-06 21:09:46
2018-10-31 02:52:23,Charmed (2018),1,3,5449324,6858970,3,2018-10-31 02:52:23
2018-11-02 20:40:56,9-1-1,2,7,5449324,6859414,3,2018-11-02 20:40:56
2018-12-24 16:29:47,Neo Yokio,0,1,5449324,6860880,3,2018-12-24 16:29:47
2018-11-01 15:22:47,The Good Doctor,2,5,5449324,6860893,3,2018-11-01 15:22:47
2018-11-07 20:30:30,Dynasty (2017),2,4,5449324,6862668,4,2018-11-07 20:30:30
2018-10-25 22:19:25,Lovleg,1,10,5449324,6863009,3,2018-10-25 22:19:25
2019-03-10 09:44:16,Room 104,2,6,5449324,6868117,1,2019-03-10 09:44:16
2018-12-26 00:38:34,The Simpsons,30,6,5449324,6868398,3,2018-12-26 00:38:34
2018-11-19 21:12:55,9-1-1,2,8,5449324,6868442,1,2018-11-19 21:12:55
2019-02-24 20:13:39,Lore,2,2,5449324,6868841,3,2019-02-24 20:13:39
2019-01-04 23:22:16,The Good Doctor,2,6,5449324,6869127,3,2019-01-04 23:22:16
2019-06-22 21:34:45,Super Drags,1,2,5449324,6869854,3,2019-06-22 21:34:45
2019-03-10 17:46:12,Room 104,2,8,5449324,6870350,3,2019-03-10 17:46:12
2019-03-10 17:46:19,Room 104,2,9,5449324,6870353,3,2019-03-10 17:46:19
2019-03-10 17:46:27,Room 104,2,10,5449324,6870356,3,2019-03-10 17:46:27
2018-10-29 18:24:44,gaelle garcia diaz,2018,35,5449324,6873282,3,2018-10-29 18:24:44
2018-12-01 23:37:49,Interns,1,1,5449324,6873986,3,2018-12-01 23:37:49
2018-12-03 22:28:09,Interns,1,2,5449324,6873988,3,2018-12-03 22:28:09
2018-12-03 23:19:32,Interns,1,3,5449324,6873994,3,2018-12-03 23:19:32
2018-12-04 20:02:04,Interns,1,4,5449324,6873996,3,2018-12-04 20:02:04
2018-12-05 21:31:23,Interns,1,5,5449324,6874004,3,2018-12-05 21:31:23
2018-12-05 21:31:31,Interns,1,6,5449324,6874005,4,2018-12-05 21:31:31
2018-12-05 23:32:46,Interns,1,7,5449324,6874008,3,2018-12-05 23:32:46
2018-12-05 23:47:03,Interns,1,8,5449324,6874009,3,2018-12-05 23:47:03
2018-12-09 20:39:07,The Hook Up Plan,1,2,5449324,6876243,3,2018-12-09 20:39:07
2018-12-09 20:39:01,The Hook Up Plan,1,1,5449324,6876323,3,2018-12-09 20:39:01
2019-01-01 21:51:41,The Simpsons,30,8,5449324,6877869,3,2019-01-01 21:51:41
2018-10-26 12:38:28,En fait,2,18,5449324,6878155,3,2018-10-26 12:38:28
2018-11-15 22:29:20,En fait,2,19,5449324,6879480,1,2018-11-15 22:29:20
2018-10-28 14:33:35,Legacies,1,1,5449324,6880370,3,2018-10-28 14:33:35
2018-11-19 18:23:03,Dynasty (2017),2,6,5449324,6880389,4,2018-11-19 18:23:03
2018-11-18 11:39:25,Skam Spain,1,9,5449324,6882388,1,2018-11-18 11:39:25
2018-11-18 11:39:34,Skam Spain,1,10,5449324,6882390,1,2018-11-18 11:39:34
2019-04-07 15:05:22,Pokémon,18,96,5449324,6883244,3,2019-04-07 15:05:22
2018-11-02 02:05:35,Don't Watch This,1,1,5449324,6884305,3,2018-11-02 02:05:35
2018-11-02 02:10:55,Don't Watch This,1,2,5449324,6884307,3,2018-11-02 02:10:55
2018-11-02 02:14:01,Don't Watch This,1,3,5449324,6884310,3,2018-11-02 02:14:01
2018-11-02 02:21:59,Don't Watch This,1,4,5449324,6884312,3,2018-11-02 02:21:59
2018-11-02 02:43:02,Don't Watch This,1,5,5449324,6884313,3,2018-11-02 02:43:02
2018-10-31 17:19:50,,1,1,5449324,6886204,3,2018-10-31 17:19:50
2018-11-01 19:18:15,,4,8,5449324,6887219,1,2018-11-01 19:18:15
2018-11-28 21:47:18,9-1-1,2,9,5449324,6887371,3,2018-11-28 21:47:18
2018-12-03 22:02:34,9-1-1,2,10,5449324,6893269,3,2018-12-03 22:02:34
2019-02-19 22:08:19,The Umbrella Academy,1,8,5449324,6894433,3,2019-02-19 22:08:19
2019-02-19 22:08:29,The Umbrella Academy,1,9,5449324,6894438,3,2019-02-19 22:08:29
2019-02-19 22:08:43,The Umbrella Academy,1,10,5449324,6894457,3,2019-02-19 22:08:43
2018-12-22 17:46:04,Perfume (2018),1,2,5449324,6896594,3,2018-12-22 17:46:04
2018-12-22 19:48:34,Perfume (2018),1,3,5449324,6896596,3,2018-12-22 19:48:34
2018-12-23 17:10:44,Perfume (2018),1,4,5449324,6896597,3,2018-12-23 17:10:44
2018-12-24 12:07:23,Perfume (2018),1,5,5449324,6896598,3,2018-12-24 12:07:23
2018-12-25 21:54:23,Perfume (2018),1,6,5449324,6896599,3,2018-12-25 21:54:23
2019-01-13 21:47:53,The Dead Girls Detective Agency,1,1,5449324,6899975,1,2019-01-13 21:47:53
2019-01-13 21:47:54,The Dead Girls Detective Agency,1,2,5449324,6899981,1,2019-01-13 21:47:54
2019-01-13 21:47:56,The Dead Girls Detective Agency,1,3,5449324,6899991,1,2019-01-13 21:47:56
2019-01-13 21:47:58,The Dead Girls Detective Agency,1,4,5449324,6899998,1,2019-01-13 21:47:58
2019-01-13 21:48:00,The Dead Girls Detective Agency,1,5,5449324,6900005,1,2019-01-13 21:48:00
2019-01-13 21:48:04,The Dead Girls Detective Agency,1,7,5449324,6900010,1,2019-01-13 21:48:04
2019-01-13 21:48:01,The Dead Girls Detective Agency,1,6,5449324,6900013,1,2019-01-13 21:48:01
2019-01-13 21:54:19,The Dead Girls Detective Agency,1,8,5449324,6900027,1,2019-01-13 21:54:19
2018-12-25 13:31:37,Nailed It! Holiday!,1,1,5449324,6901566,4,2018-12-25 13:31:37
2018-12-15 12:24:41,Chilling Adventures of Sabrina,1,11,5449324,6901567,3,2018-12-15 12:24:41
2018-12-08 21:24:04,Mom or Dad,1,2,5449324,6903616,3,2018-12-08 21:24:04
2018-12-16 19:50:33,Mom or Dad,1,3,5449324,6904298,3,2018-12-16 19:50:33
2018-12-16 20:29:51,Mom or Dad,1,4,5449324,6904300,3,2018-12-16 20:29:51
2018-12-20 23:49:18,Mom or Dad,1,5,5449324,6904302,3,2018-12-20 23:49:18
2018-12-20 23:49:39,Mom or Dad,1,6,5449324,6904306,3,2018-12-20 23:49:39
2018-12-21 20:56:07,Dynasty (2017),2,8,5449324,6905828,3,2018-12-21 20:56:07
2019-01-25 22:30:05,High Maintenance (2016),3,1,5449324,6910832,3,2019-01-25 22:30:05
2018-11-28 19:18:32,,3,21,5449324,6919489,1,2018-11-28 19:18:32
2019-01-14 20:48:12,Fam,1,1,5449324,6920965,3,2019-01-14 20:48:12
2018-12-22 23:37:31,Dynasty (2017),2,9,5449324,6921820,3,2018-12-22 23:37:31
2019-01-11 21:59:25,Sex Education,1,1,5449324,6927356,1,2019-01-11 21:59:25
2019-01-12 20:47:02,Sex Education,1,2,5449324,6927852,4,2019-01-12 20:47:02
2019-01-12 20:47:12,Sex Education,1,3,5449324,6927853,4,2019-01-12 20:47:12
2019-01-14 18:07:21,Sex Education,1,4,5449324,6927854,3,2019-01-14 18:07:21
2019-01-14 21:50:43,Sex Education,1,5,5449324,6927857,3,2019-01-14 21:50:43
2019-01-18 22:55:31,Sex Education,1,6,5449324,6927861,3,2019-01-18 22:55:31
2019-01-19 16:24:18,Sex Education,1,7,5449324,6927862,3,2019-01-19 16:24:18
2019-01-20 21:42:46,Sex Education,1,8,5449324,6927863,3,2019-01-20 21:42:46
2019-02-17 14:58:35,Miracle Workers,1,1,5449324,6928553,3,2019-02-17 14:58:35
2018-12-07 15:28:51,Big Head,1,1,5449324,6930165,3,2018-12-07 15:28:51
2018-12-25 14:11:27,Nailed It! Holiday!,1,2,5449324,6930583,4,2018-12-25 14:11:27
2018-12-25 15:24:15,Nailed It! Holiday!,1,3,5449324,6930584,4,2018-12-25 15:24:15
2018-12-25 15:24:14,Nailed It! Holiday!,1,4,5449324,6930586,4,2018-12-25 15:24:14
2018-12-25 23:43:23,Nailed It! Holiday!,1,5,5449324,6930587,3,2018-12-25 23:43:23
2018-12-25 23:43:37,Nailed It! Holiday!,1,6,5449324,6930588,3,2018-12-25 23:43:37
2018-12-26 00:11:53,Nailed It! Holiday!,1,7,5449324,6930589,3,2018-12-26 00:11:53
2018-12-09 21:37:09,The Hook Up Plan,1,3,5449324,6930590,2,2018-12-09 21:37:09
2018-12-09 21:37:21,The Hook Up Plan,1,4,5449324,6930591,3,2018-12-09 21:37:21
2018-12-09 22:56:45,The Hook Up Plan,1,5,5449324,6930592,3,2018-12-09 22:56:45
2018-12-10 05:54:17,The Hook Up Plan,1,6,5449324,6930593,3,2018-12-10 05:54:17
2018-12-10 20:58:54,The Hook Up Plan,1,7,5449324,6930594,3,2018-12-10 20:58:54
2018-12-10 20:59:01,The Hook Up Plan,1,8,5449324,6930595,3,2018-12-10 20:59:01
2019-07-21 17:45:23,Stranger Things,3,1,5449324,6933995,3,2019-07-21 17:45:23
2018-12-11 22:29:00,Skam,1,0,5449324,6934210,1,2018-12-11 22:29:00
2019-02-20 17:49:08,Always a Witch,1,1,5449324,6936580,3,2019-02-20 17:49:08
2019-01-31 12:14:17,The Simpsons,30,12,5449324,6937151,3,2019-01-31 12:14:17
2019-01-27 20:40:39,Unbreakable Kimmy Schmidt,4,8,5449324,6937673,3,2019-01-27 20:40:39
2019-01-27 21:05:04,Unbreakable Kimmy Schmidt,4,9,5449324,6937674,3,2019-01-27 21:05:04
2019-01-28 19:29:46,Unbreakable Kimmy Schmidt,4,10,5449324,6937675,4,2019-01-28 19:29:46
2019-01-28 19:29:45,Unbreakable Kimmy Schmidt,4,11,5449324,6937677,4,2019-01-28 19:29:45
2019-01-28 19:57:33,Unbreakable Kimmy Schmidt,4,12,5449324,6937679,3,2019-01-28 19:57:33
2019-02-01 18:42:24,Russian Doll,1,1,5449324,6937767,3,2019-02-01 18:42:24
2019-02-02 13:01:48,Russian Doll,1,2,5449324,6937768,3,2019-02-02 13:01:48
2019-02-02 13:01:56,Russian Doll,1,3,5449324,6937769,3,2019-02-02 13:01:56
2019-02-02 13:02:07,Russian Doll,1,4,5449324,6937772,3,2019-02-02 13:02:07
2019-02-02 14:29:07,Russian Doll,1,5,5449324,6937773,3,2019-02-02 14:29:07
2019-02-02 14:29:13,Russian Doll,1,6,5449324,6937775,3,2019-02-02 14:29:13
2019-02-02 15:04:26,Russian Doll,1,7,5449324,6937778,3,2019-02-02 15:04:26
2019-02-03 21:09:08,Russian Doll,1,8,5449324,6937780,3,2019-02-03 21:09:08
2019-02-21 20:12:15,Always a Witch,1,2,5449324,6938243,3,2019-02-21 20:12:15
2019-02-23 09:08:24,Always a Witch,1,3,5449324,6938244,4,2019-02-23 09:08:24
2019-02-23 09:32:21,Always a Witch,1,4,5449324,6938245,4,2019-02-23 09:32:21
2018-12-14 19:31:58,,4,13,5449324,6938266,3,2018-12-14 19:31:58
2019-02-08 16:26:50,One Day at a Time (2017),3,1,5449324,6939214,3,2019-02-08 16:26:50
2019-02-10 20:28:52,One Day at a Time (2017),3,2,5449324,6939215,3,2019-02-10 20:28:52
2019-02-10 20:29:03,One Day at a Time (2017),3,3,5449324,6939216,3,2019-02-10 20:29:03
2019-02-10 20:29:13,One Day at a Time (2017),3,4,5449324,6939217,3,2019-02-10 20:29:13
2019-02-10 20:34:21,One Day at a Time (2017),3,5,5449324,6939218,3,2019-02-10 20:34:21
2019-02-11 17:38:30,One Day at a Time (2017),3,6,5449324,6939219,3,2019-02-11 17:38:30
2019-02-12 18:15:14,One Day at a Time (2017),3,8,5449324,6939222,3,2019-02-12 18:15:14
2020-05-05 20:55:10,The Act,1,1,5449324,6944774,3,2020-05-05 20:55:10
2020-05-12 01:27:33,The Act,1,3,5449324,6944776,3,2020-05-12 01:27:33
2018-12-23 10:18:09,Skam,0,10,5449324,6945092,3,2018-12-23 10:18:09
2018-12-23 10:18:02,Skam,0,11,5449324,6945094,3,2018-12-23 10:18:02
2018-12-23 10:18:11,Skam,0,12,5449324,6945095,1,2018-12-23 10:18:11
2018-12-23 18:16:59,Skam,0,13,5449324,6945096,1,2018-12-23 18:16:59
2019-01-28 22:19:23,High Maintenance (2016),3,2,5449324,6945748,3,2019-01-28 22:19:23
2019-04-24 17:55:29,Bonding,1,2,5449324,6952566,3,2019-04-24 17:55:29
2019-04-24 18:41:47,Bonding,1,3,5449324,6952578,3,2019-04-24 18:41:47
2018-12-30 22:48:20,Black Mirror,0,2,5449324,6959083,3,2018-12-30 22:48:20
2019-01-04 18:14:05,Skam Spain,1,12,5449324,6969937,1,2019-01-04 18:14:05
2019-02-24 20:14:02,High Maintenance (2016),3,3,5449324,6973727,3,2019-02-24 20:14:02
2019-02-25 17:08:24,High Maintenance (2016),3,6,5449324,6973732,3,2019-02-25 17:08:24
2019-04-18 22:28:41,Killing Eve,2,1,5449324,6975016,3,2019-04-18 22:28:41
2019-04-15 07:34:28,Pokémon,18,104,5449324,6980409,3,2019-04-15 07:34:28
2019-01-31 12:14:02,Dynasty (2017),2,11,5449324,6981301,3,2019-01-31 12:14:02
2019-01-25 19:00:23,Skam France,3,1,5449324,6983885,3,2019-01-25 19:00:23
2019-02-10 11:28:06,Dynasty (2017),2,12,5449324,6988081,3,2019-02-10 11:28:06
2019-02-10 12:23:05,Dynasty (2017),2,13,5449324,6997279,3,2019-02-10 12:23:05
2019-01-31 21:53:06,Riverdale,3,11,5449324,6997775,3,2019-01-31 21:53:06
2019-02-10 10:43:24,Riverdale,3,12,5449324,6997778,3,2019-02-10 10:43:24
2019-03-11 22:43:47,Riverdale,3,14,5449324,6997780,3,2019-03-11 22:43:47
2019-03-26 18:50:12,Riverdale,3,16,5449324,6997931,3,2019-03-26 18:50:12
2019-02-01 20:00:35,Skam France,3,2,5449324,6998836,3,2019-02-01 20:00:35
2019-02-09 09:01:39,Skam France,3,3,5449324,6998838,3,2019-02-09 09:01:39
2019-02-15 19:51:20,Skam France,3,4,5449324,6998839,3,2019-02-15 19:51:20
2019-02-22 17:28:49,Skam France,3,5,5449324,6998842,3,2019-02-22 17:28:49
2019-03-01 17:35:32,Skam France,3,6,5449324,6998843,3,2019-03-01 17:35:32
2019-02-12 17:43:36,The Simpsons,30,13,5449324,7000086,3,2019-02-12 17:43:36
2019-04-15 07:43:20,Pokémon,18,105,5449324,7001700,3,2019-04-15 07:43:20
2019-04-15 18:35:40,Pokémon,18,108,5449324,7001703,3,2019-04-15 18:35:40
2019-03-24 21:29:06,Pretty Little Liars: The Perfectionists,1,1,5449324,7004934,1,2019-03-24 21:29:06
2019-02-24 17:36:15,Miracle Workers,1,2,5449324,7009549,3,2019-02-24 17:36:15
2019-02-19 11:03:54,The Simpsons,30,14,5449324,7013940,3,2019-02-19 11:03:54
2019-03-29 22:21:24,Skam France,3,10,5449324,7015887,3,2019-03-29 22:21:24
2019-02-10 22:34:55,Big Mouth,3,1,5449324,7018539,3,2019-02-10 22:34:55
2019-04-15 18:35:22,Pokémon,18,109,5449324,7022477,3,2019-04-15 18:35:22
2019-04-15 18:35:25,Pokémon,18,110,5449324,7022479,3,2019-04-15 18:35:25
2019-08-12 00:13:13,Osmosis (2019),1,4,5449324,7025364,1,2019-08-12 00:13:13
2019-03-26 18:15:27,Dynasty (2017),2,15,5449324,7031329,3,2019-03-26 18:15:27
2019-07-02 22:23:03,The Handmaid's Tale,3,2,5449324,7036363,3,2019-07-02 22:23:03
2019-05-03 19:12:24,Jane the Virgin,5,2,5449324,7044923,3,2019-05-03 19:12:24
2019-03-13 21:23:09,The Simpsons,30,16,5449324,7045039,3,2019-03-13 21:23:09
2019-04-15 18:35:29,Pokémon,18,111,5449324,7047433,3,2019-04-15 18:35:29
2019-04-15 18:35:11,Pokémon,18,112,5449324,7047434,3,2019-04-15 18:35:11
2019-05-03 21:33:43,Pretty Little Liars: The Perfectionists,1,2,5449324,7052274,3,2019-05-03 21:33:43
2019-03-02 21:39:50,Riccanza World,1,1,5449324,7057082,3,2019-03-02 21:39:50
2019-07-02 12:18:04,Euphoria (US),1,1,5449324,7059062,3,2019-07-02 12:18:04
2019-06-04 21:53:59,Good Girls,2,13,5449324,7061622,3,2019-06-04 21:53:59
2019-04-18 23:10:14,Killing Eve,2,2,5449324,7062895,3,2019-04-18 23:10:14
2019-05-17 20:33:23,The Rain,2,1,5449324,7065940,3,2019-05-17 20:33:23
2019-05-01 20:07:18,On My Block,2,1,5449324,7075851,3,2019-05-01 20:07:18
2019-05-08 22:01:45,On My Block,2,2,5449324,7080211,3,2019-05-08 22:01:45
2019-05-08 23:14:05,Chernobyl,1,1,5449324,7082952,3,2019-05-08 23:14:05
2019-04-30 18:41:22,Dynasty (2017),2,18,5449324,7088159,1,2019-04-30 18:41:22
2019-05-17 14:31:28,Dynasty (2017),2,20,5449324,7088161,3,2019-05-17 14:31:28
2019-05-20 00:21:46,Dynasty (2017),2,21,5449324,7088163,1,2019-05-20 00:21:46
2019-06-15 23:52:35,Dynasty (2017),2,22,5449324,7088165,4,2019-06-15 23:52:35
2019-05-13 20:29:30,Clem,9,1,5449324,7096869,4,2019-05-13 20:29:30
2019-06-13 23:28:20,Clem,9,6,5449324,7096874,3,2019-06-13 23:28:20
2019-04-30 19:28:25,Killing Eve,2,4,5449324,7098403,3,2019-04-30 19:28:25
2019-04-25 11:06:50,,4,7,5449324,7098813,3,2019-04-25 11:06:50
2019-04-26 14:58:01,,4,8,5449324,7098814,3,2019-04-26 14:58:01
2019-04-26 15:01:32,,4,9,5449324,7098815,3,2019-04-26 15:01:32
2019-10-05 20:18:36,The Politician,1,1,5449324,7099374,4,2019-10-05 20:18:36
2019-12-26 01:49:01,The Politician,1,8,5449324,7099382,4,2019-12-26 01:49:01
2019-04-25 16:28:53,Riverdale,3,18,5449324,7103416,3,2019-04-25 16:28:53
2019-04-25 21:05:11,Skam Spain,2,4,5449324,7109995,3,2019-04-25 21:05:11
2019-04-28 23:29:55,Skam Spain,2,5,5449324,7109999,3,2019-04-28 23:29:55
2019-05-08 22:01:17,The Simpsons,30,22,5449324,7114028,3,2019-05-08 22:01:17
2019-07-20 02:45:23,Money Heist,2,0,5449324,7114885,3,2019-07-20 02:45:23
2019-04-15 18:35:06,Pokémon,18,113,5449324,7115096,3,2019-04-15 18:35:06
2019-05-03 19:49:51,Pokémon,18,118,5449324,7115103,3,2019-05-03 19:49:51
2019-05-08 14:20:06,Dead to Me,1,1,5449324,7115181,3,2019-05-08 14:20:06
2019-05-08 16:48:21,Dead to Me,1,2,5449324,7117029,3,2019-05-08 16:48:21
2019-05-08 17:36:43,Dead to Me,1,3,5449324,7117031,3,2019-05-08 17:36:43
2019-05-08 17:37:09,Dead to Me,1,4,5449324,7117032,3,2019-05-08 17:37:09
2019-05-08 19:11:33,Dead to Me,1,5,5449324,7117035,3,2019-05-08 19:11:33
2019-05-08 19:11:46,Dead to Me,1,6,5449324,7117038,3,2019-05-08 19:11:46
2019-05-08 20:43:40,Dead to Me,1,7,5449324,7117040,3,2019-05-08 20:43:40
2019-05-08 20:43:46,Dead to Me,1,8,5449324,7117041,3,2019-05-08 20:43:46
2019-05-08 20:43:52,Dead to Me,1,9,5449324,7117043,3,2019-05-08 20:43:52
2019-05-08 20:56:45,Dead to Me,1,10,5449324,7117044,3,2019-05-08 20:56:45
